Sample_ID	Prediction_tool	Contig_ID	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_ID	CDS_count	PFAM_domains	MIBiG_ID	InterPro_ID
Zape1	antiSMASH	NODE_1159_length_19919_cov_56.4	Cyclic-lactone-autoinducer	NA	No	7710	19919	12211	NA;CPFAFB_163165;CPFAFB_163170;CPFAFB_163175;CPFAFB_163180;CPFAFB_163185;CPFAFB_163190;CPFAFB_163195	7	Peptidase_C39;AgrB;TIGR04223	NA	NA
Zape1	antiSMASH	NODE_11720_length_5916_cov_30.9	Ranthipeptide	NA	No	1	5916	5917	NA;CPFAFB_607095;CPFAFB_607100;CPFAFB_607105;CPFAFB_607110;CPFAFB_607115;CPFAFB_607120	6	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_117_length_48542_cov_370.0	Arylpolyene	NA	Yes	6749	47927	41180	NA;CPFAFB_35395;CPFAFB_35400;CPFAFB_35405;CPFAFB_35410;CPFAFB_35415;CPFAFB_35420;CPFAFB_35425;CPFAFB_35430;CPFAFB_35435;CPFAFB_35440;CPFAFB_35445;CPFAFB_35450;CPFAFB_35455;CPFAFB_35460;CPFAFB_35465;CPFAFB_35470;CPFAFB_35475;CPFAFB_35480;CPFAFB_35485;CPFAFB_35490;CPFAFB_35495;CPFAFB_35500;CPFAFB_35505;CPFAFB_35510;CPFAFB_35515;CPFAFB_35520;CPFAFB_35525;CPFAFB_35530;CPFAFB_35535;CPFAFB_35540	30	PF04055;APE_KS2;Glycos_transf_2	NA	NA
Zape1	antiSMASH	NODE_119_length_48190_cov_111.4	RRE-containing	NA	No	1	13604	13605	NA;CPFAFB_35725;CPFAFB_35730;CPFAFB_35735;CPFAFB_35740;CPFAFB_35745;CPFAFB_35750;CPFAFB_35755;CPFAFB_35760;CPFAFB_35765	9	NTP_transf_5;PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_12217_length_5761_cov_27.1	Terpene	NA	No	1	5761	5762	NA;CPFAFB_620340;CPFAFB_620345;CPFAFB_620350;CPFAFB_620355;CPFAFB_620360;CPFAFB_620365	6	phytoene_synt;Glycos_transf_2	NA	NA
Zape1	antiSMASH	NODE_1227_length_19434_cov_126.3	Cyclic-lactone-autoinducer	NA	No	4166	19434	15270	NA;CPFAFB_168500;CPFAFB_168505;CPFAFB_168510;CPFAFB_168515;CPFAFB_168520;CPFAFB_168525;CPFAFB_168530;CPFAFB_168535;CPFAFB_168540;CPFAFB_168545;CPFAFB_168550;CPFAFB_168555;CPFAFB_168560;CPFAFB_168565;CPFAFB_168570;CPFAFB_168575	16	AgrB;TIGR04223	NA	NA
Zape1	antiSMASH	NODE_12387_length_5708_cov_38.6	Ranthipeptide	NA	No	1	5708	5709	NA;CPFAFB_624575;CPFAFB_624580;CPFAFB_624585;CPFAFB_624590	4	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
Zape1	antiSMASH	NODE_12570_length_5660_cov_35.2	Terpene	NA	No	1	5660	5661	NA;CPFAFB_629080;CPFAFB_629085;CPFAFB_629090;CPFAFB_629095;CPFAFB_629100;CPFAFB_629105	6	phytoene_synt	NA	NA
Zape1	antiSMASH	NODE_12763_length_5606_cov_72.1	Arylpolyene	NA	No	1	5606	5607	NA;CPFAFB_633695;CPFAFB_633700;CPFAFB_633705;CPFAFB_633710;CPFAFB_633715	5	APE_KS1	NA	NA
Zape1	antiSMASH	NODE_128_length_47498_cov_119.0	Ranthipeptide	NA	No	26637	47498	20863	NA;CPFAFB_37750;CPFAFB_37755;CPFAFB_37760;CPFAFB_37765;CPFAFB_37770;CPFAFB_37775;CPFAFB_37780;CPFAFB_37785;CPFAFB_37790;CPFAFB_37795;CPFAFB_37800;CPFAFB_37805;CPFAFB_37810;CPFAFB_37815;CPFAFB_37820;CPFAFB_37825;CPFAFB_37830;CPFAFB_37835;CPFAFB_37840;CPFAFB_37845;CPFAFB_37850;CPFAFB_37855;CPFAFB_37860;CPFAFB_37865	24	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM;CBM_48;Alpha-amylase	NA	NA
Zape1	antiSMASH	NODE_1290_length_19059_cov_31.8	T1PKS	NA	No	1	19059	19060	NA;CPFAFB_173835;CPFAFB_173840;CPFAFB_173845;CPFAFB_173850;CPFAFB_173855	5	hglD;PKS_KS;PKS_AT;hglE;PKS_AT;PP-binding	NA	NA
Zape1	antiSMASH	NODE_1302_length_18981_cov_37.7	RRE-containing	NA	No	1	15888	15889	NA;CPFAFB_174760;CPFAFB_174765;CPFAFB_174770;CPFAFB_174775;CPFAFB_174780;CPFAFB_174785;CPFAFB_174790;CPFAFB_174795;CPFAFB_174800;CPFAFB_174805;CPFAFB_174810;CPFAFB_174815;CPFAFB_174820;CPFAFB_174825	14	GATase_7;Asn_synthase;PF05402;Stand_Alone_Lasso_RRE;Metallophos_2;Glycos_transf_1;Glycos_transf_1	NA	NA
Zape1	antiSMASH	NODE_13084_length_5518_cov_68.4	RRE-containing	NA	No	1	5518	5519	NA;CPFAFB_641800;CPFAFB_641805;CPFAFB_641810;CPFAFB_641815	4	PF05402;Stand_Alone_Lasso_RRE;PF04055;Fer4_12	NA	NA
Zape1	antiSMASH	NODE_13270_length_5470_cov_19.9	NRPS-like	NA	No	1	5470	5471	NA;CPFAFB_646580;CPFAFB_646585;CPFAFB_646590	3	AMP-binding;PP-binding	NA	NA
Zape1	antiSMASH	NODE_13335_length_5455_cov_85.9	Ranthipeptide	NA	No	1	5455	5456	NA;CPFAFB_648155;CPFAFB_648160;CPFAFB_648165;CPFAFB_648170;CPFAFB_648175;CPFAFB_648180	6	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
Zape1	antiSMASH	NODE_1337_length_18756_cov_270.6	Arylpolyene	NA	No	1	18756	18757	NA;CPFAFB_177640;CPFAFB_177645;CPFAFB_177650;CPFAFB_177655;CPFAFB_177660;CPFAFB_177665;CPFAFB_177670;CPFAFB_177675;CPFAFB_177680;CPFAFB_177685;CPFAFB_177690;CPFAFB_177695;CPFAFB_177700;CPFAFB_177705;CPFAFB_177710;CPFAFB_177715;CPFAFB_177720	17	PP-binding;APE_KS2;PP-binding;APE_KS2;Glycos_transf_2;Peptidase_S9;AMP-binding	NA	NA
Zape1	antiSMASH	NODE_14128_length_5262_cov_22.1	Arylpolyene	NA	No	1	5262	5263	NA;CPFAFB_667075;CPFAFB_667080;CPFAFB_667085;CPFAFB_667090;CPFAFB_667095	5	APE_KS2;Trp_halogenase	NA	NA
Zape1	antiSMASH	NODE_1414_length_18274_cov_36.8	Terpene	NA	No	1	14861	14862	NA;CPFAFB_184155;CPFAFB_184160;CPFAFB_184165;CPFAFB_184170;CPFAFB_184175;CPFAFB_184180;CPFAFB_184185;CPFAFB_184190;CPFAFB_184195;CPFAFB_184200	10	terpene_cyclase;Glycos_transf_2	NA	NA
Zape1	antiSMASH	NODE_1454_length_18038_cov_90.7	Cyclic-lactone-autoinducer	NA	No	1846	18038	16194	NA;CPFAFB_187865;CPFAFB_187870;CPFAFB_187875;CPFAFB_187880;CPFAFB_187885;CPFAFB_187890;CPFAFB_187895;CPFAFB_187900;CPFAFB_187905;CPFAFB_187910;CPFAFB_187915;CPFAFB_187920;CPFAFB_187925;CPFAFB_187930;CPFAFB_187935	15	AgrB	NA	NA
Zape1	antiSMASH	NODE_1458_length_17996_cov_30.6	Phosphonate	NA	No	1	17996	17997	NA;CPFAFB_188160;CPFAFB_188165;CPFAFB_188170;CPFAFB_188175;CPFAFB_188180;CPFAFB_188185;CPFAFB_188190;CPFAFB_188195;CPFAFB_188200;CPFAFB_188205;CPFAFB_188210;CPFAFB_188215;CPFAFB_188220;CPFAFB_188225;CPFAFB_188230;CPFAFB_188235	16	Epimerase_2;NTP_transf_3;Aminotran_1_2;Aminotran_5;Aminotran_1_2;NTP_transf_3;TPP_enzyme_N;TPP_enzyme_C;CTP_transf_like;phosphonates;PEP_mutase;CTP_transf_like;Peptidase_S41	NA	NA
Zape1	antiSMASH	NODE_14699_length_5125_cov_65.9	Terpene	NA	No	1	5125	5126	NA;CPFAFB_680360;CPFAFB_680365;CPFAFB_680370;CPFAFB_680375	4	phytoene_synt	NA	NA
Zape1	antiSMASH	NODE_14894_length_5078_cov_14.8	NRPS	NA	No	1	5078	5079	NA;CPFAFB_684795	1	Condensation;AMP-binding;PF00881;PP-binding	NA	NA
Zape1	antiSMASH	NODE_15152_length_5021_cov_28.5	Terpene	NA	No	1	5021	5022	NA;CPFAFB_690550;CPFAFB_690555;CPFAFB_690560;CPFAFB_690565	4	terpene_cyclase	NA	NA
Zape1	antiSMASH	NODE_15375_length_4976_cov_68.3	RRE-containing	NA	No	1	4976	4977	NA;CPFAFB_695455;CPFAFB_695460;CPFAFB_695465;CPFAFB_695470;CPFAFB_695475;CPFAFB_695480;CPFAFB_695485	7	PF05402;Stand_Alone_Lasso_RRE;PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_15979_length_4836_cov_73.6	RRE-containing	NA	No	1	4836	4837	NA;CPFAFB_708785;CPFAFB_708790;CPFAFB_708795;CPFAFB_708800;CPFAFB_708805	5	PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_16153_length_4797_cov_21.9	RRE-containing	NA	No	1	4797	4798	NA;CPFAFB_712485;CPFAFB_712490;CPFAFB_712495;CPFAFB_712500	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_1647_length_16967_cov_64.4	Terpene	NA	No	2703	16967	14266	NA;CPFAFB_202935;CPFAFB_202940;CPFAFB_202945;CPFAFB_202950;CPFAFB_202955;CPFAFB_202960;CPFAFB_202965;CPFAFB_202970;CPFAFB_202975;CPFAFB_202980;CPFAFB_202985	11	phytoene_synt;phytoene_synt	NA	NA
Zape1	antiSMASH	NODE_16709_length_4699_cov_30.1	Ranthipeptide	NA	No	1	4699	4700	NA;CPFAFB_724315;CPFAFB_724320;CPFAFB_724325	3	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_16916_length_4663_cov_55.9	Phosphonate	NA	No	1	4663	4664	NA;CPFAFB_728650;CPFAFB_728655;CPFAFB_728660	3	TPP_enzyme_N;TPP_enzyme_C;CTP_transf_like;phosphonates;PEP_mutase	NA	NA
Zape1	antiSMASH	NODE_17363_length_4582_cov_62.3	RRE-containing	NA	No	1	4582	4583	NA;CPFAFB_737815;CPFAFB_737820;CPFAFB_737825;CPFAFB_737830;CPFAFB_737835	5	PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_17413_length_4574_cov_14.4	Arylpolyene	NA	No	1	4574	4575	NA;CPFAFB_738855;CPFAFB_738860;CPFAFB_738865;CPFAFB_738870;CPFAFB_738875	5	APE_KS2;PP-binding	NA	NA
Zape1	antiSMASH	NODE_17549_length_4549_cov_83.8	RRE-containing	NA	No	1	4549	4550	NA;CPFAFB_741685;CPFAFB_741690;CPFAFB_741695;CPFAFB_741700;CPFAFB_741705	5	PF05402;Stand_Alone_Lasso_RRE;adh_short;adh_short_C2	NA	NA
Zape1	antiSMASH	NODE_17581_length_4543_cov_29.6	Cyclic-lactone-autoinducer	NA	No	1	4543	4544	NA;CPFAFB_742325;CPFAFB_742330;CPFAFB_742335;CPFAFB_742340;CPFAFB_742345;CPFAFB_742350;CPFAFB_742355	7	TIGR04223;AgrB	NA	NA
Zape1	antiSMASH	NODE_1764_length_16510_cov_58.7	RRE-containing	NA	No	4392	16510	12120	NA;CPFAFB_211645;CPFAFB_211650;CPFAFB_211655;CPFAFB_211660;CPFAFB_211665;CPFAFB_211670;CPFAFB_211675;CPFAFB_211680	8	PF04055;PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_17675_length_4528_cov_26.4	Cyclic-lactone-autoinducer	NA	No	1	4528	4529	NA;CPFAFB_744275;CPFAFB_744280;CPFAFB_744285;CPFAFB_744290;CPFAFB_744295;CPFAFB_744300;CPFAFB_744305	7	AgrB;TIGR04223	NA	NA
Zape1	antiSMASH	NODE_176_length_41577_cov_63.1	Ranthipeptide	NA	No	24260	41577	17319	NA;CPFAFB_47185;CPFAFB_47190;CPFAFB_47195;CPFAFB_47200;CPFAFB_47205;CPFAFB_47210;CPFAFB_47215;CPFAFB_47220;CPFAFB_47225;CPFAFB_47230;CPFAFB_47235;CPFAFB_47240;CPFAFB_47245;CPFAFB_47250	14	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_1784_length_16428_cov_62.2	Arylpolyene	NA	No	1	16428	16429	NA;CPFAFB_212960;CPFAFB_212965;CPFAFB_212970;CPFAFB_212975;CPFAFB_212980;CPFAFB_212985;CPFAFB_212990;CPFAFB_212995;CPFAFB_213000;CPFAFB_213005;CPFAFB_213010;CPFAFB_213015;CPFAFB_213020;CPFAFB_213025;CPFAFB_213030	15	APE_KS2;t2fas;APE_KS2;PP-binding;Glycos_transf_2;PP-binding;fabH	NA	NA
Zape1	antiSMASH	NODE_17937_length_4483_cov_26.7	Phosphonate	NA	No	1	4483	4484	NA;CPFAFB_749835;CPFAFB_749840;CPFAFB_749845;CPFAFB_749850	4	CTP_transf_like;phosphonates;PEP_mutase;TPP_enzyme_N;TPP_enzyme_C	NA	NA
Zape1	antiSMASH	NODE_18209_length_4439_cov_23.3	NRPS-like	NA	No	1	4439	4440	NA;CPFAFB_755345;CPFAFB_755350;CPFAFB_755355	3	PP-binding;AMP-binding	NA	NA
Zape1	antiSMASH	NODE_18359_length_4416_cov_18.3	Terpene	NA	No	1	4416	4417	NA;CPFAFB_758165;CPFAFB_758170;CPFAFB_758175;CPFAFB_758180;CPFAFB_758185	5	phytoene_synt;phytoene_synt	NA	NA
Zape1	antiSMASH	NODE_18706_length_4363_cov_26.1	Cyclic-lactone-autoinducer	NA	No	1	4363	4364	NA;CPFAFB_765295;CPFAFB_765300;CPFAFB_765305;CPFAFB_765310;CPFAFB_765315;CPFAFB_765320;CPFAFB_765325	7	TIGR04223;AgrB	NA	NA
Zape1	antiSMASH	NODE_18716_length_4361_cov_12.5	Arylpolyene	NA	No	1	4361	4362	NA;CPFAFB_765540;CPFAFB_765545;CPFAFB_765550;CPFAFB_765555;CPFAFB_765560;CPFAFB_765565;CPFAFB_765570	7	PP-binding;APE_KS2	NA	NA
Zape1	antiSMASH	NODE_1884_length_15991_cov_47.4	Terpene	NA	No	4686	15991	11307	NA;CPFAFB_220255;CPFAFB_220260;CPFAFB_220265;CPFAFB_220270;CPFAFB_220275;CPFAFB_220280;CPFAFB_220285;CPFAFB_220290;CPFAFB_220295;CPFAFB_220300;CPFAFB_220305	11	phytoene_synt	NA	NA
Zape1	antiSMASH	NODE_18895_length_4332_cov_21.5	Arylpolyene	NA	No	1	4332	4333	NA;CPFAFB_769035;CPFAFB_769040;CPFAFB_769045;CPFAFB_769050;CPFAFB_769055;CPFAFB_769060	6	APE_KS2;PP-binding	NA	NA
Zape1	antiSMASH	NODE_18925_length_4328_cov_46.2	Ranthipeptide	NA	No	1	4328	4329	NA;CPFAFB_769620;CPFAFB_769625	2	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_18942_length_4326_cov_18.4	RRE-containing	NA	No	1	4326	4327	NA;CPFAFB_769965;CPFAFB_769970;CPFAFB_769975;CPFAFB_769980;CPFAFB_769985	5	Stand_Alone_Lasso_RRE;PF05402;NTP_transf_5;Glycos_transf_2	NA	NA
Zape1	antiSMASH	NODE_1934_length_15819_cov_138.9	RRE-containing	NA	No	1	15819	15820	NA;CPFAFB_223790;CPFAFB_223795;CPFAFB_223800;CPFAFB_223805;CPFAFB_223810;CPFAFB_223815;CPFAFB_223820;CPFAFB_223825;CPFAFB_223830;CPFAFB_223835;CPFAFB_223840;CPFAFB_223845;CPFAFB_223850;CPFAFB_223855	14	PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_19472_length_4246_cov_42.0	NRPS-like	NA	No	1	4246	4247	NA;CPFAFB_780485;CPFAFB_780490;CPFAFB_780495	3	AMP-binding;PP-binding	NA	NA
Zape1	antiSMASH	NODE_1947_length_15746_cov_93.9	Ladderane	NA	No	1	15746	15747	NA;CPFAFB_224645;CPFAFB_224650;CPFAFB_224655;CPFAFB_224660;CPFAFB_224665;CPFAFB_224670;CPFAFB_224675;CPFAFB_224680;CPFAFB_224685;CPFAFB_224690;CPFAFB_224695;CPFAFB_224700;CPFAFB_224705;CPFAFB_224710;CPFAFB_224715;CPFAFB_224720	16	Aminotran_3;adh_short;adh_short_C2;t2fas;ladderane;PP-binding	NA	NA
Zape1	antiSMASH	NODE_19506_length_4241_cov_49.3	Cyclic-lactone-autoinducer	NA	No	1	4241	4242	NA;CPFAFB_781250;CPFAFB_781255	2	TIGR04223	NA	NA
Zape1	antiSMASH	NODE_19583_length_4228_cov_19.5	RRE-containing	NA	No	1	4228	4229	NA;CPFAFB_782775;CPFAFB_782780;CPFAFB_782785;CPFAFB_782790	4	Stand_Alone_Lasso_RRE;PF05402	NA	NA
Zape1	antiSMASH	NODE_1989_length_15587_cov_27.8	Phosphonate	NA	No	2443	15587	13146	NA;CPFAFB_227600;CPFAFB_227605;CPFAFB_227610;CPFAFB_227615;CPFAFB_227620;CPFAFB_227625;CPFAFB_227630;CPFAFB_227635;CPFAFB_227640;CPFAFB_227645	10	Aminotran_5;CTP_transf_like;phosphonates;PEP_mutase;TPP_enzyme_N;TPP_enzyme_C	NA	NA
Zape1	antiSMASH	NODE_19934_length_4176_cov_50.9	Cyclic-lactone-autoinducer	NA	No	1	4176	4177	NA;CPFAFB_789590;CPFAFB_789595;CPFAFB_789600;CPFAFB_789605;CPFAFB_789610;CPFAFB_789615;CPFAFB_789620;CPFAFB_789625;CPFAFB_789630;CPFAFB_789635;CPFAFB_789640	11	AgrB	NA	NA
Zape1	antiSMASH	NODE_2060_length_15308_cov_27.9	Terpene	NA	No	1	15004	15005	NA;CPFAFB_232390;CPFAFB_232395;CPFAFB_232400;CPFAFB_232405;CPFAFB_232410;CPFAFB_232415;CPFAFB_232420;CPFAFB_232425	8	terpene_cyclase;Pkinase;APH	NA	NA
Zape1	antiSMASH	NODE_20661_length_4076_cov_28.6	Cyclic-lactone-autoinducer	NA	No	1	4076	4077	NA;CPFAFB_803520;CPFAFB_803525;CPFAFB_803530;CPFAFB_803535;CPFAFB_803540	5	AgrB;TIGR04223	NA	NA
Zape1	antiSMASH	NODE_20803_length_4054_cov_22.4	Cyclic-lactone-autoinducer	NA	No	1	4054	4055	NA;CPFAFB_806200;CPFAFB_806205;CPFAFB_806210;CPFAFB_806215;CPFAFB_806220	5	TIGR04223;AgrB	NA	NA
Zape1	antiSMASH	NODE_20861_length_4047_cov_21.4	RRE-containing	NA	No	1	4047	4048	NA;CPFAFB_807310;CPFAFB_807315;CPFAFB_807320	3	PF05402;Stand_Alone_Lasso_RRE;PF04055	NA	NA
Zape1	antiSMASH	NODE_2170_length_14978_cov_33.5	Betalactone	NA	No	1	14978	14979	NA;CPFAFB_239720;CPFAFB_239725;CPFAFB_239730;CPFAFB_239735;CPFAFB_239740;CPFAFB_239745;CPFAFB_239750;CPFAFB_239755;CPFAFB_239760;CPFAFB_239765;CPFAFB_239770	11	AMP-binding;HMGL-like	NA	NA
Zape1	antiSMASH	NODE_22224_length_3874_cov_48.5	Ranthipeptide	NA	No	1	3874	3875	NA;CPFAFB_831675;CPFAFB_831680;CPFAFB_831685;CPFAFB_831690	4	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_2272_length_14664_cov_418.8	Arylpolyene	NA	No	1	14664	14665	NA;CPFAFB_246320;CPFAFB_246325;CPFAFB_246330;CPFAFB_246335;CPFAFB_246340;CPFAFB_246345;CPFAFB_246350;CPFAFB_246355;CPFAFB_246360;CPFAFB_246365;CPFAFB_246370;CPFAFB_246375;CPFAFB_246380;CPFAFB_246385;CPFAFB_246390;CPFAFB_246395	16	Glycos_transf_1;adh_short;APE_KS1;PP-binding;PP-binding	NA	NA
Zape1	antiSMASH	NODE_22851_length_3796_cov_261.4	Arylpolyene	NA	No	1	3796	3797	NA;CPFAFB_842630;CPFAFB_842635;CPFAFB_842640	3	APE_KS1	NA	NA
Zape1	antiSMASH	NODE_22884_length_3792_cov_44.7	Thiopeptide	NA	No	1	3792	3793	NA;CPFAFB_843225;CPFAFB_843230;CPFAFB_843235	3	PF04055;PF06968;YcaO	NA	NA
Zape1	antiSMASH	NODE_2297_length_14584_cov_23.7	NRPS	NA	No	1	14584	14585	NA;CPFAFB_247890;CPFAFB_247895;CPFAFB_247900;CPFAFB_247905;CPFAFB_247910	5	PP-binding;Condensation;AMP-binding;RmlD_sub_bind;NAD_binding_4	NA	NA
Zape1	antiSMASH	NODE_23009_length_3777_cov_21.5	NRPS-like	NA	No	1	3777	3778	NA;CPFAFB_845280;CPFAFB_845285	2	AMP-binding;PP-binding	NA	NA
Zape1	antiSMASH	NODE_23025_length_3775_cov_61.5	Cyclic-lactone-autoinducer	NA	No	1	3775	3776	NA;CPFAFB_845580;CPFAFB_845585;CPFAFB_845590;CPFAFB_845595	4	AgrB	NA	NA
Zape1	antiSMASH	NODE_23118_length_3764_cov_33.3	Ranthipeptide	NA	No	1	3764	3765	NA;CPFAFB_847135	1	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_23419_length_3726_cov_36.8	Cyclic-lactone-autoinducer	NA	No	1	3726	3727	NA;CPFAFB_852335;CPFAFB_852340;CPFAFB_852345	3	AgrB	NA	NA
Zape1	antiSMASH	NODE_24129_length_3651_cov_26.4	Ranthipeptide	NA	No	1	3651	3652	NA;CPFAFB_864365;CPFAFB_864370	2	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_2412_length_14179_cov_36.3	Ranthipeptide	NA	No	2787	14179	11394	NA;CPFAFB_255140;CPFAFB_255145;CPFAFB_255150;CPFAFB_255155;CPFAFB_255160;CPFAFB_255165;CPFAFB_255170;CPFAFB_255175;CPFAFB_255180;CPFAFB_255185;CPFAFB_255190;CPFAFB_255195	12	Wzy_C;CTP_transf_like;Aminotran_5;TIGR03973;SCIFF	NA	NA
Zape1	antiSMASH	NODE_244_length_36366_cov_114.6	Ranthipeptide	NA	No	3323	25008	21687	NA;CPFAFB_58630;CPFAFB_58635;CPFAFB_58640;CPFAFB_58645;CPFAFB_58650;CPFAFB_58655;CPFAFB_58660;CPFAFB_58665;CPFAFB_58670;CPFAFB_58675;CPFAFB_58680;CPFAFB_58685;CPFAFB_58690;CPFAFB_58695;CPFAFB_58700;CPFAFB_58705	16	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;TIGR04085	NA	NA
Zape1	antiSMASH	NODE_2513_length_13930_cov_46.2	Betalactone	NA	No	1	13930	13931	NA;CPFAFB_261475;CPFAFB_261480;CPFAFB_261485;CPFAFB_261490;CPFAFB_261495;CPFAFB_261500;CPFAFB_261505;CPFAFB_261510;CPFAFB_261515;CPFAFB_261520;CPFAFB_261525;CPFAFB_261530;CPFAFB_261535;CPFAFB_261540;CPFAFB_261545;CPFAFB_261550	16	HMGL-like;ATP-grasp_3;ATP-grasp;Dala_Dala_lig_C;AMP-binding;Acyl-CoA_dh_1	NA	NA
Zape1	antiSMASH	NODE_25147_length_3552_cov_31.2	Cyclic-lactone-autoinducer	NA	No	1	3552	3553	NA;CPFAFB_881300;CPFAFB_881305;CPFAFB_881310;CPFAFB_881315;CPFAFB_881320	5	Peptidase_S41;TIGR04223	NA	NA
Zape1	antiSMASH	NODE_25471_length_3519_cov_22.1	Arylpolyene	NA	No	1	3519	3520	NA;CPFAFB_886785;CPFAFB_886790;CPFAFB_886795;CPFAFB_886800	4	CBM_48;APE_KS2	NA	NA
Zape1	antiSMASH	NODE_25509_length_3515_cov_19.1	RRE-containing	NA	No	1	3515	3516	NA;CPFAFB_887420;CPFAFB_887425;CPFAFB_887430;CPFAFB_887435	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_2572_length_13730_cov_74.1	RRE-containing	NA	No	2579	13730	11153	NA;CPFAFB_265025;CPFAFB_265030;CPFAFB_265035;CPFAFB_265040;CPFAFB_265045;CPFAFB_265050;CPFAFB_265055;CPFAFB_265060;CPFAFB_265065;CPFAFB_265070;CPFAFB_265075;CPFAFB_265080	12	PF04055;PF05402;Stand_Alone_Lasso_RRE	NA	NA
Zape1	antiSMASH	NODE_26342_length_3439_cov_47.5	Cyclic-lactone-autoinducer	NA	No	1	3439	3440	NA;CPFAFB_900905;CPFAFB_900910;CPFAFB_900915;CPFAFB_900920;CPFAFB_900925;CPFAFB_900930	6	AgrB	NA	NA
Zape1	antiSMASH	NODE_26727_length_3406_cov_14.5	Arylpolyene	NA	No	1	3406	3407	NA;CPFAFB_907325;CPFAFB_907330;CPFAFB_907335;CPFAFB_907340	4	APE_KS2;PP-binding	NA	NA
Zape1	antiSMASH	NODE_2689_length_13456_cov_43.8	Phosphonate	NA	No	1	10782	10783	NA;CPFAFB_271780;CPFAFB_271785;CPFAFB_271790;CPFAFB_271795;CPFAFB_271800;CPFAFB_271805;CPFAFB_271810;CPFAFB_271815;CPFAFB_271820;CPFAFB_271825;CPFAFB_271830;CPFAFB_271835;CPFAFB_271840	13	Fe-ADH;NTP_transf_3;TPP_enzyme_N;TPP_enzyme_C;phosphonates;PEP_mutase;PF04055;AMP-binding	NA	NA
Zape1	antiSMASH	NODE_2761_length_13271_cov_137.0	Ranthipeptide	NA	No	1	13271	13272	NA;CPFAFB_275910;CPFAFB_275915;CPFAFB_275920;CPFAFB_275925;CPFAFB_275930;CPFAFB_275935;CPFAFB_275940;CPFAFB_275945;CPFAFB_275950;CPFAFB_275955;CPFAFB_275960	11	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;TIGR03973;SCIFF	NA	NA
Zape1	antiSMASH	NODE_27684_length_3323_cov_26.8	Cyclic-lactone-autoinducer	NA	No	1	3323	3324	NA;CPFAFB_922375;CPFAFB_922380;CPFAFB_922385;CPFAFB_922390	4	TIGR04223	NA	NA
Zape1	antiSMASH	NODE_2777_length_13214_cov_33.8	T3PKS	NA	No	1	13214	13215	NA;CPFAFB_276770;CPFAFB_276775;CPFAFB_276780;CPFAFB_276785;CPFAFB_276790;CPFAFB_276795;CPFAFB_276800;CPFAFB_276805;CPFAFB_276810;CPFAFB_276815	10	Chal_sti_synt_N;Chal_sti_synt_C;PF04055;Fer4_12;TIGR04085;SPASM	NA	NA
Zape1	antiSMASH	NODE_27950_length_3301_cov_26.2	Cyclic-lactone-autoinducer	NA	No	1	3301	3302	NA;CPFAFB_926405;CPFAFB_926410;CPFAFB_926415;CPFAFB_926420	4	AgrB;TIGR04223	NA	NA
